Year,Month,Tmax,Tmin,AF,Rain,Sun,Station
1982,6,18.9,11.2,0.0,225.0,120.7,Sheffield
1982,7,20.9,12.5,0.0,14.7,173.0,Sheffield
1982,8,19.6,12.0,0.0,83.5,172.7,Sheffield
1982,9,18.7,10.5,0.0,56.4,148.5,Sheffield
1982,10,13.1,7.2,0.0,54.7,55.1,Sheffield
1982,11,10.0,5.4,1.0,117.5,38.6,Sheffield
1982,12,6.9,1.8,9.0,78.7,22.6,Sheffield
1983,1,9.0,4.0,3.0,98.7,42.8,Sheffield
1983,2,3.5,-0.8,17.0,39.9,35.3,Sheffield
1983,3,9.3,4.0,0.0,65.7,85.4,Sheffield
1983,4,10.1,3.2,1.0,121.2,115.3,Sheffield
1983,5,13.6,6.4,0.0,127.0,101.6,Sheffield
1983,6,18.0,9.9,0.0,7.6,171.0,Sheffield
1983,7,24.5,14.3,0.0,44.4,187.1,Sheffield
1983,8,22.1,12.6,0.0,31.3,207.7,Sheffield
1983,9,16.8,10.2,0.0,120.1,116.9,Sheffield
1983,10,13.6,7.3,2.0,66.9,84.1,Sheffield
1983,11,9.9,5.5,5.0,41.2,29.0,Sheffield
1983,12,8.2,3.4,4.0,142.2,37.9,Sheffield
1984,1,5.6,0.8,10.0,160.2,37.6,Sheffield
1984,2,5.8,0.6,12.0,79.7,42.3,Sheffield
1984,3,7.3,2.2,3.0,52.3,44.9,Sheffield
1984,4,13.3,3.5,5.0,10.0,205.7,Sheffield
1984,5,14.9,5.9,1.0,55.4,158.4,Sheffield
1984,6,19.1,10.5,0.0,40.9,219.3,Sheffield
1984,7,22.4,12.0,0.0,13.3,258.2,Sheffield
1984,8,22.5,12.6,0.0,81.9,183.0,Sheffield
1984,9,16.7,10.4,0.0,117.6,86.1,Sheffield
1984,10,14.3,7.7,0.0,82.7,75.6,Sheffield
1984,11,9.8,5.7,0.0,124.9,33.7,Sheffield
1984,12,7.3,2.4,8.0,47.6,39.1,Sheffield
1985,1,3.7,-0.8,19.0,73.0,26.3,Sheffield
1985,2,5.7,-0.3,14.0,4.6,58.2,Sheffield
1985,3,8.2,1.7,8.0,48.8,105.1,Sheffield
1985,4,11.6,4.8,2.0,69.5,111.7,Sheffield
1985,5,14.4,6.8,0.0,63.4,139.2,Sheffield
1985,6,16.8,8.6,0.0,76.5,179.8,Sheffield
1985,7,20.4,12.7,0.0,46.4,182.2,Sheffield
1985,8,18.4,11.3,0.0,87.9,158.0,Sheffield
1985,9,18.8,11.0,0.0,14.2,125.5,Sheffield
1985,10,14.4,8.7,0.0,33.6,64.3,Sheffield
1985,11,6.6,1.4,10.0,78.2,50.2,Sheffield
1985,12,8.2,4.0,6.0,78.0,22.9,Sheffield
1986,1,5.4,0.6,12.0,174.1,39.2,Sheffield
1986,2,1.0,-3.0,25.0,37.2,43.3,Sheffield
1986,3,8.2,1.8,5.0,67.4,101.8,Sheffield
1986,4,9.0,2.3,3.0,111.0,81.7,Sheffield
1986,5,16.0,7.5,0.0,94.7,184.7,Sheffield
1986,6,19.3,9.8,0.0,48.0,202.2,Sheffield
1986,7,20.0,11.9,0.0,25.3,175.2,Sheffield
1986,8,17.1,9.7,0.0,109.9,132.3,Sheffield
1986,9,16.1,7.6,0.0,9.5,182.1,Sheffield
1986,10,14.3,7.3,0.0,85.7,111.2,Sheffield
1986,11,10.6,4.7,0.0,93.0,57.9,Sheffield
1986,12,8.5,3.2,1.0,142.3,32.1,Sheffield
1987,1,3.4,-1.1,18.0,52.9,37.6,Sheffield
1987,2,6.7,1.0,11.0,35.1,52.3,Sheffield
1987,3,7.3,1.2,14.0,89.2,110.5,Sheffield
1987,4,14.6,6.1,0.0,64.6,156.6,Sheffield
1987,5,14.6,5.9,0.0,32.6,199.2,Sheffield
1987,6,16.5,9.0,0.0,140.0,123.1,Sheffield
1987,7,19.8,12.2,0.0,51.4,168.0,Sheffield
1987,8,19.7,12.2,0.0,45.1,149.3,Sheffield
1987,9,17.4,9.3,0.0,67.2,152.3,Sheffield
1987,10,12.5,6.0,0.0,119.5,77.6,Sheffield
1987,11,8.5,4.1,3.0,53.5,43.4,Sheffield
1987,12,7.9,3.8,5.0,38.2,15.5,Sheffield
1988,1,7.2,2.5,3.0,173.9,37.7,Sheffield
1988,2,7.3,2.2,4.0,81.0,94.7,Sheffield
1988,3,9.3,2.8,6.0,97.3,104.6,Sheffield
1988,4,11.6,5.0,1.0,44.1,90.6,Sheffield
1988,5,16.2,7.1,0.0,50.4,194.0,Sheffield
1988,6,18.9,10.8,0.0,55.9,146.2,Sheffield
1988,7,18.6,11.6,0.0,106.7,154.0,Sheffield
1988,8,19.5,11.7,0.0,78.6,180.9,Sheffield
1988,9,16.5,9.7,0.0,51.7,163.7,Sheffield
1988,10,13.0,7.1,2.0,88.9,75.6,Sheffield
1988,11,9.0,2.6,8.0,50.5,68.6,Sheffield
1988,12,9.8,5.4,0.0,36.0,35.7,Sheffield
1989,1,9.0,3.9,2.0,20.6,54.3,Sheffield
1989,2,9.1,2.9,3.0,75.3,93.1,Sheffield
1989,3,11.0,3.9,2.0,77.7,126.6,Sheffield
1989,4,9.6,2.7,3.0,115.5,107.8,Sheffield
1989,5,18.4,8.2,0.0,26.0,283.8,Sheffield
1989,6,20.2,10.0,0.0,54.1,255.5,Sheffield
1989,7,22.9,13.1,0.0,41.4,284.9,Sheffield
1989,8,21.1,12.0,0.0,36.2,240.5,Sheffield
1989,9,18.5,10.6,0.0,23.3,135.1,Sheffield
1989,10,14.9,8.5,0.0,65.3,85.1,Sheffield
1989,11,9.0,4.0,3.0,42.6,45.3,Sheffield
1989,12,6.7,2.8,4.0,159.1,12.9,Sheffield
1990,1,8.9,3.9,0.0,128.7,46.4,Sheffield
1990,2,9.7,4.4,1.0,115.2,58.5,Sheffield
1990,3,12.4,5.3,3.0,21.6,137.6,Sheffield
1990,4,13.1,3.9,3.0,25.9,201.6,Sheffield
1990,5,18.1,7.7,0.0,18.9,219.2,Sheffield
1990,6,17.6,10.4,0.0,46.4,112.1,Sheffield
1990,7,22.1,11.9,0.0,21.5,273.8,Sheffield
1990,8,23.1,13.8,0.0,40.8,233.4,Sheffield
1990,9,16.7,9.6,0.0,30.4,127.5,Sheffield
1990,10,14.4,8.6,0.0,129.7,75.9,Sheffield
1990,11,8.8,4.9,0.0,47.9,32.3,Sheffield
1990,12,6.7,2.6,5.0,136.0,24.3,Sheffield
1991,1,5.5,0.1,14.0,86.8,53.3,Sheffield
1991,2,4.8,-0.3,16.0,68.5,45.1,Sheffield
1991,3,10.7,5.2,1.0,58.7,61.0,Sheffield
1991,4,11.4,4.5,2.0,67.2,129.3,Sheffield
1991,5,14.6,7.7,0.0,14.4,131.5,Sheffield
1991,6,15.8,8.5,0.0,68.6,153.8,Sheffield
1991,7,22.2,13.2,0.0,51.2,221.6,Sheffield
1991,8,21.9,12.8,0.0,8.5,221.1,Sheffield
1991,9,19.4,9.8,0.0,37.0,185.9,Sheffield
1991,10,12.9,7.7,0.0,54.3,68.2,Sheffield
1991,11,9.2,3.8,2.0,73.1,42.7,Sheffield
1991,12,7.9,2.6,7.0,78.4,28.5,Sheffield
1992,1,6.5,1.0,13.0,43.6,37.1,Sheffield
1992,2,8.9,2.9,5.0,25.9,52.7,Sheffield
1992,3,10.3,4.0,0.0,73.6,73.9,Sheffield
1992,4,12.3,5.3,0.0,41.8,125.0,Sheffield
1992,5,18.7,8.6,0.0,57.6,239.1,Sheffield
1992,6,20.5,11.7,0.0,52.2,192.7,Sheffield
1992,7,19.8,12.5,0.0,77.7,183.0,Sheffield
1992,8,19.2,11.3,0.0,117.7,196.3,Sheffield
1992,9,16.3,9.7,0.0,71.9,123.4,Sheffield
1992,10,10.2,4.8,1.0,66.0,60.3,Sheffield
1992,11,10.2,3.8,3.0,129.1,40.6,Sheffield
1992,12,6.3,1.2,11.0,67.4,19.7,Sheffield
1993,1,8.4,2.3,5.0,88.1,24.4,Sheffield
1993,2,7.5,3.0,2.0,10.7,42.3,Sheffield
1993,3,10.3,2.3,8.0,16.7,128.5,Sheffield
1993,4,13.0,5.7,0.0,91.8,116.3,Sheffield
1993,5,15.5,7.1,0.0,70.7,183.5,Sheffield
1993,6,19.4,10.2,0.0,108.3,193.6,Sheffield
1993,7,19.0,11.5,0.0,85.3,197.9,Sheffield
1993,8,18.4,10.3,0.0,29.7,182.5,Sheffield
1993,9,15.2,9.0,0.0,121.4,84.3,Sheffield
1993,10,10.7,5.4,5.0,62.8,75.4,Sheffield
1993,11,6.3,2.2,10.0,56.9,25.8,Sheffield
1993,12,7.1,2.2,5.0,171.4,29.4,Sheffield
1994,1,7.2,1.5,8.0,124.4,44.3,Sheffield
1994,2,4.9,-0.6,17.0,75.7,33.3,Sheffield
1994,3,10.6,4.2,0.0,78.1,141.0,Sheffield
1994,4,12.0,4.9,1.0,55.3,172.9,Sheffield
1994,5,13.9,6.5,0.0,65.6,141.1,Sheffield
1994,6,19.2,10.6,0.0,14.6,198.8,Sheffield
1994,7,23.3,12.9,0.0,33.1,206.4,Sheffield
1994,8,19.7,11.8,0.0,45.0,182.1,Sheffield
1994,9,15.4,9.1,0.0,148.2,104.8,Sheffield
1994,10,12.7,6.2,0.0,57.9,72.9,Sheffield
1994,11,11.7,7.0,0.0,103.3,35.3,Sheffield
1994,12,9.0,3.6,6.0,103.9,31.7,Sheffield
1995,1,6.4,1.5,10.0,157.7,35.8,Sheffield
1995,2,9.0,3.4,0.0,99.2,63.0,Sheffield
1995,3,8.9,2.0,7.0,63.9,172.7,Sheffield
1995,4,13.2,5.1,1.0,24.6,170.7,Sheffield
1995,5,16.7,7.4,0.0,48.1,203.7,Sheffield
1995,6,18.4,9.6,0.0,11.3,182.9,Sheffield
1995,7,23.8,14.1,0.0,22.5,229.1,Sheffield
1995,8,24.4,13.2,0.0,12.1,256.1,Sheffield
1995,9,17.1,10.3,0.0,75.6,115.7,Sheffield
1995,10,16.1,9.3,0.0,21.9,100.1,Sheffield
1995,11,9.9,5.2,3.0,60.5,36.0,Sheffield
1995,12,3.8,0.1,15.0,70.4,20.5,Sheffield
1996,1,5.0,2.1,9.0,57.0,5.8,Sheffield
1996,2,5.0,0.0,16.0,75.1,54.3,Sheffield
1996,3,5.9,1.7,5.0,52.9,38.6,Sheffield
1996,4,12.8,4.7,4.0,37.7,114.3,Sheffield
1996,5,13.0,5.3,0.0,39.1,169.6,Sheffield
1996,6,19.3,9.6,0.0,29.8,244.5,Sheffield
1996,7,21.5,11.9,0.0,24.5,254.6,Sheffield
1996,8,21.5,12.3,0.0,101.1,199.5,Sheffield
1996,9,16.8,9.9,0.0,27.1,111.4,Sheffield
1996,10,14.4,7.9,0.0,70.6,119.7,Sheffield
1996,11,8.2,3.2,8.0,134.3,89.8,Sheffield
1996,12,5.0,0.6,11.0,98.2,39.1,Sheffield
1997,1,5.2,0.2,15.0,8.5,51.4,Sheffield
1997,2,9.5,3.9,1.0,106.5,81.6,Sheffield
1997,3,12.1,5.0,1.0,22.0,152.1,Sheffield
1997,4,13.2,5.1,0.0,28.2,137.0,Sheffield
1997,5,16.3,6.7,0.0,77.5,252.3,Sheffield
1997,6,17.6,10.2,0.0,130.9,136.5,Sheffield
1997,7,21.7,12.7,0.0,56.7,244.4,Sheffield
1997,8,23.3,14.1,0.0,108.6,201.5,Sheffield
1997,9,17.3,10.2,0.0,17.5,148.4,Sheffield
1997,10,13.0,6.4,3.0,55.8,117.4,Sheffield
1997,11,10.4,6.1,0.0,93.1,24.6,Sheffield
1997,12,8.2,3.9,3.0,79.4,36.2,Sheffield
1998,1,7.1,2.5,5.0,88.5,46.3,Sheffield
1998,2,11.2,5.1,4.0,9.3,102.2,Sheffield
1998,3,11.2,4.8,2.0,93.5,91.9,Sheffield
1998,4,10.9,4.4,2.0,117.9,125.7,Sheffield
1998,5,17.0,8.5,0.0,26.6,199.3,Sheffield
1998,6,17.5,10.5,0.0,152.4,141.7,Sheffield
1998,7,19.2,12.1,0.0,36.5,172.0,Sheffield
1998,8,20.1,11.9,0.0,46.2,210.6,Sheffield
1998,9,17.7,11.1,0.0,49.2,96.6,Sheffield
1998,10,13.0,7.2,1.0,197.9,99.1,Sheffield
1998,11,8.4,3.6,2.0,49.5,68.9,Sheffield
1998,12,8.3,2.4,6.0,57.9,42.4,Sheffield
1999,1,8.1,2.7,5.0,90.8,66.9,Sheffield
1999,2,8.0,2.4,7.0,44.7,92.0,Sheffield
1999,3,10.7,4.2,1.0,82.8,140.8,Sheffield
1999,4,13.4,5.8,3.0,91.6,152.9,Sheffield
1999,5,17.5,9.0,0.0,51.0,181.9,Sheffield
1999,6,18.3,10.2,0.0,61.0,188.5,Sheffield
1999,7,22.5,13.4,0.0,30.1,227.9,Sheffield
1999,8,19.9,12.1,0.0,75.4,129.7,Sheffield
1999,9,20.2,11.5,0.0,113.7,190.7,Sheffield
1999,10,13.8,7.8,0.0,55.3,123.1,Sheffield
1999,11,10.1,5.2,1.0,48.2,70.7,Sheffield
1999,12,7.1,1.9,8.0,135.6,60.6,Sheffield
2000,1,7.8,2.7,2.0,49.8,75.9,Sheffield
2000,2,8.9,3.3,4.0,72.0,93.5,Sheffield
2000,3,10.9,4.2,3.0,43.3,133.0,Sheffield
2000,4,11.7,4.2,1.0,153.3,124.6,Sheffield
2000,5,16.4,7.6,0.0,63.9,189.6,Sheffield
2000,6,19.0,11.2,0.0,46.6,151.9,Sheffield
2000,7,18.8,11.4,0.0,68.5,142.5,Sheffield
2000,8,21.2,12.4,0.0,46.3,195.9,Sheffield
2000,9,18.1,10.8,0.0,117.8,116.7,Sheffield
2000,10,13.1,7.1,0.0,139.5,87.6,Sheffield
2000,11,9.1,4.0,2.0,167.9,51.9,Sheffield
2000,12,7.0,3.3,9.0,118.0,42.0,Sheffield
2001,1,5.3,0.3,15.0,42.1,59.1,Sheffield
2001,2,7.7,0.8,11.0,79.4,96.4,Sheffield
2001,3,8.0,1.6,8.0,56.2,100.5,Sheffield
2001,4,11.3,4.0,0.0,80.1,106.2,Sheffield
2001,5,17.8,7.7,0.0,58.0,208.7,Sheffield
2001,6,18.4,10.1,0.0,43.9,160.0,Sheffield
2001,7,21.4,13.2,0.0,57.5,185.1,Sheffield
2001,8,20.9,12.8,0.0,111.9,181.1,Sheffield
2001,9,15.8,10.1,0.0,67.3,84.9,Sheffield
2001,10,15.9,10.2,0.0,113.0,115.0,Sheffield
2001,11,10.5,4.7,2.0,27.0,54.0,Sheffield
2001,12,6.3,0.9,14.0,28.0,71.5,Sheffield
2002,1,8.2,2.5,8.0,55.9,38.2,Sheffield
2002,2,9.8,3.8,1.0,173.9,95.2,Sheffield
2002,3,11.1,4.1,1.0,34.7,122.4,Sheffield
2002,4,13.9,5.0,1.0,40.7,176.2,Sheffield
2002,5,16.3,8.4,0.0,60.9,183.8,Sheffield
2002,6,19.1,10.9,0.0,30.9,197.3,Sheffield
2002,7,20.1,12.0,0.0,133.8,165.3,Sheffield
2002,8,21.2,13.4,0.0,83.4,141.0,Sheffield
2002,9,17.8,10.6,0.0,49.7,132.7,Sheffield
2002,10,12.6,6.8,0.0,145.3,79.7,Sheffield
2002,11,10.0,5.5,0.0,111.1,36.6,Sheffield
2002,12,6.4,3.2,5.0,129.8,28.6,Sheffield
2003,1,6.9,2.5,8.0,60.7,54.3,Sheffield
2003,2,6.6,0.0,15.0,30.8,87.8,Sheffield
2003,3,12.0,3.1,3.0,38.4,157.7,Sheffield
2003,4,14.7,5.1,3.0,44.6,193.9,Sheffield
2003,5,16.8,8.5,0.0,42.6,203.7,Sheffield
2003,6,21.0,12.1,0.0,111.1,215.1,Sheffield
2003,7,21.9,13.5,0.0,44.9,171.0,Sheffield
2003,8,22.4,13.4,0.0,14.0,187.6,Sheffield
2003,9,19.2,9.6,0.0,22.7,164.6,Sheffield
2003,10,12.6,6.0,0.0,48.2,115.0,Sheffield
2003,11,10.7,5.1,3.0,55.4,57.0,Sheffield
2003,12,7.5,1.9,9.0,81.8,54.1,Sheffield
2004,1,7.4,3.0,4.0,106.5,46.2,Sheffield
2004,2,8.1,3.0,9.0,50.8,92.6,Sheffield
2004,3,9.9,3.6,2.0,41.3,98.1,Sheffield
2004,4,13.5,6.4,0.0,107.0,132.5,Sheffield
2004,5,16.9,8.3,0.0,49.0,210.7,Sheffield
2004,6,20.0,11.8,0.0,68.5,194.5,Sheffield
2004,7,19.9,12.4,0.0,45.8,167.9,Sheffield
2004,8,21.3,13.6,0.0,181.0,179.4,Sheffield
2004,9,18.1,11.3,0.0,34.6,168.0,Sheffield
2004,10,13.1,7.4,0.0,88.2,94.3,Sheffield
2004,11,10.2,5.5,3.0,36.2,52.1,Sheffield
2004,12,8.3,3.2,6.0,46.3,69.1,Sheffield
2005,1,8.5,3.4,2.0,48.0,48.1,Sheffield
2005,2,6.7,2.1,5.0,64.6,77.3,Sheffield
2005,3,9.7,4.6,3.0,31.7,64.6,Sheffield
2005,4,12.9,4.8,1.0,82.6,154.4,Sheffield
2005,5,15.8,7.3,0.0,17.5,243.8,Sheffield
2005,6,20.3,11.4,0.0,42.2,194.9,Sheffield
2005,7,20.6,13.1,0.0,84.0,178.0,Sheffield
2005,8,20.7,12.2,0.0,39.9,206.7,Sheffield
2005,9,18.9,11.3,0.0,89.2,157.9,Sheffield
2005,10,15.3,10.4,0.0,113.1,62.6,Sheffield
2005,11,9.5,3.4,9.0,57.4,98.7,Sheffield
2005,12,7.3,2.2,9.0,56.7,64.6,Sheffield
2006,1,6.4,2.4,1.0,18.6,36.4,Sheffield
2006,2,6.3,1.4,9.0,48.5,68.0,Sheffield
2006,3,7.7,1.5,13.0,100.2,95.0,Sheffield
2006,4,11.8,4.8,1.0,49.4,167.3,Sheffield
2006,5,15.8,7.4,0.0,85.0,188.1,Sheffield
2006,6,21.6,11.8,0.0,9.8,171.7,Sheffield
2006,7,25.6,14.5,0.0,40.9,290.8,Sheffield
2006,8,19.6,12.8,0.0,90.5,157.4,Sheffield
2006,9,20.5,12.6,0.0,62.4,165.6,Sheffield
2006,10,15.5,9.7,0.0,99.1,102.3,Sheffield
2006,11,11.2,5.3,1.0,66.8,107.3,Sheffield
2006,12,8.8,4.2,2.0,114.0,55.9,Sheffield
2007,1,9.6,4.3,4.0,146.9,68.4,Sheffield
2007,2,8.6,3.6,6.0,57.5,84.4,Sheffield
2007,3,10.2,4.1,1.0,44.5,149.4,Sheffield
2007,4,15.8,7.4,0.0,5.8,206.1,Sheffield
2007,5,15.6,8.2,0.0,83.8,142.6,Sheffield
2007,6,18.6,11.2,0.0,285.6,154.5,Sheffield
2007,7,18.8,12.2,0.0,113.0,178.5,Sheffield
2007,8,19.7,12.2,0.0,27.1,221.8,Sheffield
2007,9,17.6,10.5,0.0,28.1,158.5,Sheffield
2007,10,14.0,8.1,0.0,23.3,109.4,Sheffield
2007,11,10.3,5.0,2.0,58.3,75.6,Sheffield
2007,12,7.2,2.4,8.0,74.9,39.4,Sheffield
2008,1,9.0,3.9,2.0,154.0,43.6,Sheffield
2008,2,9.1,1.4,9.0,48.7,121.2,Sheffield
2008,3,9.1,2.7,3.0,98.8,137.8,Sheffield
2008,4,11.4,4.4,2.0,79.2,126.8,Sheffield
2008,5,17.5,8.6,0.0,43.5,186.7,Sheffield
2008,6,18.7,10.7,0.0,56.7,198.1,Sheffield
2008,7,20.8,13.0,0.0,108.7,202.6,Sheffield
2008,8,20.1,13.4,0.0,82.6,141.1,Sheffield
2008,9,17.0,10.8,0.0,92.4,111.7,Sheffield
2008,10,12.8,7.2,0.0,93.2,129.5,Sheffield
2008,11,9.0,4.9,3.0,60.0,53.1,Sheffield
2008,12,6.1,2.2,4.0,52.8,60.3,Sheffield
2009,1,5.7,1.3,8.0,47.0,59.8,Sheffield
2009,2,6.7,2.3,11.0,39.6,60.5,Sheffield
2009,3,10.9,4.0,2.0,44.2,161.7,Sheffield
2009,4,14.6,6.0,0.0,51.0,142.3,Sheffield
2009,5,16.4,8.0,0.0,81.7,216.0,Sheffield
2009,6,19.2,10.9,0.0,168.2,183.4,Sheffield
2009,7,20.4,12.6,0.0,113.4,199.7,Sheffield
2009,8,21.0,13.3,0.0,46.4,194.5,Sheffield
2009,9,18.0,10.9,0.0,26.8,151.1,Sheffield
2009,10,14.4,8.5,0.0,50.0,99.9,Sheffield
2009,11,10.4,5.8,0.0,161.6,73.8,Sheffield
2009,12,5.2,1.3,13.0,66.1,53.1,Sheffield
2010,1,3.4,0.1,14.0,48.6,59.7,Sheffield
2010,2,4.4,0.2,11.0,53.6,42.4,Sheffield
2010,3,9.9,3.0,8.0,56.4,130.6,Sheffield
2010,4,13.8,5.1,0.0,24.8,171.8,Sheffield
2010,5,15.2,7.1,0.0,21.2,187.9,Sheffield
2010,6,20.4,11.0,0.0,41.2,214.2,Sheffield
2010,7,21.0,13.5,0.0,68.3,142.1,Sheffield
2010,8,19.5,11.7,0.0,39.6,172.9,Sheffield
2010,9,17.8,10.8,0.0,67.8,131.5,Sheffield
2010,10,13.3,7.3,0.0,65.4,116.8,Sheffield
2010,11,7.4,3.0,6.0,112.7,70.2,Sheffield
2010,12,2.7,-1.9,20.0,18.8,51.4,Sheffield
2011,1,6.4,1.9,11.0,49.6,56.6,Sheffield
2011,2,8.8,4.2,1.0,104.2,49.4,Sheffield
2011,3,10.9,3.4,2.0,12.4,135.7,Sheffield
2011,4,17.1,7.5,0.0,11.2,188.1,Sheffield
2011,5,16.7,8.4,0.0,40.2,210.2,Sheffield
2011,6,19.4,10.0,0.0,47.8,222.9,Sheffield
2011,7,20.3,11.5,0.0,18.0,178.9,Sheffield
2011,8,20.1,12.2,0.0,42.0,171.4,Sheffield
2011,9,19.5,11.6,0.0,27.8,163.4,Sheffield
2011,10,15.9,9.2,0.0,57.2,115.3,Sheffield
2011,11,11.7,7.1,0.0,37.4,62.4,Sheffield
2011,12,8.1,3.6,0.0,124.6,44.6,Sheffield
2012,1,7.9,2.9,6.0,87.6,58.4,Sheffield
2012,2,7.6,2.3,11.0,26.2,73.3,Sheffield
2012,3,13.6,4.7,0.0,32.6,179.5,Sheffield
2012,4,10.7,3.9,1.0,180.6,102.6,Sheffield
2012,5,16.4,7.6,1.0,48.0,203.0,Sheffield
2012,6,17.3,10.3,0.0,166.6,107.3,Sheffield
2012,7,19.5,12.3,0.0,107.2,151.5,Sheffield
2012,8,20.9,12.5,0.0,99.2,141.3,Sheffield
2012,9,17.1,9.7,0.0,90.6,149.4,Sheffield
2012,10,12.2,6.1,0.0,61.2,111.4,Sheffield
2012,11,9.2,3.8,1.0,110.6,68.7,Sheffield
2012,12,7.0,2.3,5.0,136.0,57.7,Sheffield
2013,1,5.7,1.7,14.0,70.4,41.4,Sheffield
2013,2,5.2,0.6,10.0,63.4,77.6,Sheffield
2013,3,4.5,-0.2,18.0,63.4,73.0,Sheffield
2013,4,11.9,4.0,4.0,9.2,,Sheffield
2013,5,15.5,6.9,0.0,84.2,,Sheffield
2013,6,18.8,10.1,0.0,37.8,,Sheffield
2013,7,24.0,13.7,0.0,56.6,,Sheffield
2013,8,21.6,13.1,0.0,33.4,,Sheffield
2013,9,17.5,10.2,0.0,47.2,,Sheffield
2013,10,14.9,9.6,0.0,136.2,,Sheffield
2013,11,9.1,3.9,1.0,56.6,,Sheffield
2013,12,9.1,3.9,0.0,69.8,,Sheffield
2014,1,7.8,3.0,4.0,124.2,,Sheffield
2014,2,8.5,3.5,1.0,106.2,,Sheffield
2014,3,11.6,4.2,2.0,48.6,,Sheffield
2014,4,14.2,6.7,0.0,60.4,,Sheffield
2014,5,16.6,8.5,0.0,123.8,,Sheffield
2014,6,19.4,11.4,0.0,45.4,,Sheffield
2014,7,23.2,13.3,0.0,20.0,,Sheffield
2014,8,19.3,11.5,0.0,67.4,,Sheffield
2014,9,18.4,10.9,0.0,9.6,,Sheffield
2014,10,14.9,9.0,0.0,60.8,,Sheffield
2014,11,10.5,6.0,0.0,95.8,,Sheffield
2014,12,7.7,3.3,3.0,102.0,,Sheffield
2015,1,6.9,2.2,8.0,84.2,,Sheffield
2015,2,6.9,2.0,5.0,35.4,,Sheffield
2015,3,9.8,3.2,1.0,71.4,,Sheffield
2015,4,14.3,5.0,0.0,21.4,,Sheffield
2015,5,14.8,7.7,0.0,83.6,,Sheffield
2015,6,19.1,10.0,0.0,43.2,,Sheffield
2015,7,20.8,12.0,0.0,30.0,,Sheffield
2015,8,20.6,12.5,0.0,66.2,,Sheffield
2015,9,16.9,8.7,0.0,29.2,,Sheffield
2015,10,13.9,7.7,0.0,80.4,,Sheffield
2015,11,12.2,6.5,1.0,126.8,,Sheffield
2015,12,12.0,6.2,0.0,121.2,,Sheffield
2016,1,8.0,3.0,3.0,84.8,,Sheffield
2016,2,7.8,2.0,5.0,68.6,,Sheffield
2016,3,9.1,2.9,2.0,87.2,,Sheffield
2016,4,11.6,3.8,1.0,65.8,,Sheffield
2016,5,16.9,7.9,0.0,58.2,,Sheffield
2016,6,18.8,11.1,0.0,130.4,,Sheffield
2016,7,21.3,13.5,0.0,30.0,,Sheffield
2016,8,21.0,13.2,0.0,62.0,,Sheffield
2016,9,19.9,12.5,0.0,44.2,,Sheffield
2016,10,13.7,8.1,0.0,29.2,,Sheffield
2016,11,8.4,3.7,2.0,95.6,,Sheffield
2016,12,9.3,4.1,3.0,31.8,,Sheffield
2017,1,6.7,2.2,8.0,41.6,,Sheffield
2017,2,8.1,3.5,2.0,58.2,,Sheffield
2017,3,12.3,5.5,1.0,62.6,,Sheffield
2017,4,13.4,5.6,0.0,15.8,,Sheffield
2017,5,17.9,9.0,0.0,53.2,,Sheffield
2017,6,20.3,12.6,0.0,89.0,,Sheffield
2017,7,21.2,12.6,0.0,78.2,,Sheffield
2017,8,19.9,12.1,0.0,68.6,,Sheffield
2017,9,17.3,10.3,0.0,70.4,,Sheffield
2017,10,15.2,10.0,0.0,46.0,,Sheffield
2017,11,9.7,4.7,0.0,43.2,,Sheffield
2017,12,7.4,2.8,6.0,70.2,,Sheffield
2018,1,7.2,3.0,3.0,124.2,,Sheffield
2018,2,5.3,0.6,10.0,41.2,,Sheffield
2018,3,7.5,1.7,7.0,113.2,,Sheffield
2018,4,13.2,6.0,0.0,97.0,,Sheffield
2018,5,19.4,8.7,0.0,36.8,,Sheffield
2018,6,21.5,11.7,0.0,23.2,,Sheffield
2018,7,25.4,13.9,0.0,23.2,252.3,Sheffield
2018,8,21.8,13.3,0.0,27.4,,Sheffield
2018,9,18.0,10.2,0.0,88.6,,Sheffield
2018,10,14.3,7.5,1.0,49.0,,Sheffield
2018,11,10.3,5.7,1.0,73.6,56.2,Sheffield
2018,12,8.8,4.4,2.0,100.8,43.5,Sheffield
2019,1,6.6,2.8,5.0,27.4,50.0,Sheffield
2019,2,11.2,3.2,4.0,32.2,,Sheffield
2019,3,11.5,4.7,0.0,118.2,,Sheffield
2019,4,14.1,4.4,3.0,16.2,,Sheffield
2019,5,16.1,7.8,0.0,43.8,,Sheffield
2019,6,18.6,10.5,0.0,130.2,,Sheffield
2019,7,22.7,14.1,0.0,126.0,,Sheffield
2019,8,22.0,13.7,0.0,64.8,,Sheffield
2019,9,18.1,10.5,0.0,139.2,,Sheffield
2019,10,12.6,6.7,0.0,135.6,,Sheffield
2019,11,7.9,3.9,4.0,200.0,,Sheffield
2019,12,8.2,3.5,3.0,73.0,,Sheffield
2020,1,9.2,4.2,2.0,53.8,,Sheffield
2020,2,8.9,3.0,1.0,224.6,,Sheffield
2020,3,10.6,2.8,4.0,43.6,,Sheffield
2020,4,15.6,5.7,1.0,12.4,,Sheffield
2020,5,18.4,7.7,1.0,5.4,,Sheffield
2020,6,19.4,11.0,0.0,91.0,,Sheffield
2020,7,19.7,12.3,0.0,79.4,,Sheffield
